z_pop,b,rho,phi,slope_T,slope_A,size,complete,pre_share,vacancy,rv_share,carbon,GFA_Mm2,carbon_kt,upfront_kt,RV_units,households_2050_M,S_2050
0.06588393124155383,4.600373855315688e-07,0.7090896015381211,0.8248349186834929,-0.011196983210778331,-0.008843807262140678,1.0451618031664849,0.9569283694059819,0.7565824605286615,0.05993379853204493,0.05238509626605565,0.327523143660633,82.53762467685449,33145.79077173815,24384.07672228677,33789.42271872157,2.6010198204896016,2.5561581274079885
-0.9992462281456209,3.8240225684078133e-07,0.7940943134665808,0.870259117294834,-0.0062373621435433185,-0.0077097669406619804,0.9584650010381331,0.9281637854284602,0.8080522494975193,0.0674226450232601,0.07192930304601217,0.7432021408088416,68.97741021232663,27570.08712197054,20271.389674226808,44117.35736671161,2.569997369547344,2.46841285060256
-1.0439518277024333,3.1541358525027576e-07,0.8600671065370556,0.7873382350674348,0.013163105637682262,0.0412303538979847,1.1806916812290125,0.9455262703144359,0.7654127586118387,0.06287213486422646,0.0651021026488495,0.25488905395643335,93.70586116831873,35604.53723682528,26692.508680849816,42576.74006757761,2.6102000097253453,2.4254032519216095
-1.8417162936129872,4.2641356477227464e-07,0.7380861008397608,0.8092165691887857,-0.008410621076579307,0.02719597916707453,1.0659857469671525,0.92687631334896,0.7727044949234914,0.07460226836364278,0.043764225052253664,0.6144371299027144,73.2671703069468,27840.69969222936,20358.135986806767,24212.239315955376,2.5007863715515817,2.4385624946060247
-0.33898387225601895,4.169847292404533e-07,0.690595839525279,0.7133514184436377,-0.0034244565530669683,0.010571964484235308,1.083038634419679,0.9308646336411364,0.773575671189927,0.0678020849228412,0.04455033595134513,0.41004875103692096,85.37156921485658,32213.157493339324,23640.324297937776,27575.81479780968,2.576496546292196,2.5359161392019343
-0.39076322044160006,5.11765247745126e-07,0.7452510050353981,0.7761871777613846,0.004240864449430283,0.027373259198743588,1.0621420439117388,0.950737368182713,0.7773246449110127,0.05501982163030997,0.07125715384707088,0.4959577609123948,78.53378214077611,30862.161222329472,22728.353542713274,43406.63594747507,2.5838758647664233,2.5229796762514933
0.54342346627603,4.7459566250039934e-07,0.7746445801247284,0.7729356748885668,-0.0028166267560419895,-0.049015843636089275,1.1380629492245364,0.9479899905733075,0.8032985649937124,0.07042959540480044,0.06229693510677228,0.5880595814198613,99.43277796673749,37352.40286368538,27386.05686904667,44171.44227430254,2.6327662996878805,2.576316660141932
1.495353102059962,2.725199329586662e-07,0.6907804382196483,0.679508530389592,0.007857881300923391,-0.006864619150670256,0.9876088517011249,0.9281697135575073,0.7953432807013476,0.0626702384195737,0.05407423346813717,0.29774329185046805,93.28138350128847,35990.15886995484,26996.096695484346,40297.96942326599,2.707721703249418,2.610752712153133
0.37865331854471507,3.6893665732441596e-07,0.6736932133408555,0.8277308362474768,0.0026568623791286294,-0.019923394950453928,0.9759363666864886,0.941541353454033,0.7247936259014945,0.06067631349980453,0.05645329548501095,0.5717233642008305,76.5561847868721,29840.834697300957,21858.284971591325,36544.45137850943,2.61944391375502,2.571739675943789
-0.7870239264782438,3.011132781933796e-07,0.6412011131699574,0.7800754193880735,-0.0030530208374884697,-0.015265215449387356,1.0975473584857869,0.9419962075642137,0.7587912683353969,0.06478901259379989,0.05936398734895807,0.7932281956232051,78.35898708284397,30739.08710773216,22038.915269821402,34391.95522057951,2.5399402781945852,2.5219706474225005
